"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",9.576,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",9.616,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",9.571,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",38.63,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",32.712,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",33.614,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",43.036,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",40.456,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",41.041,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",38.911,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",36.991,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",36.672,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",36.616,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",36.34,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",36.352,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",21.886,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",21.326,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",23.464,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",24.811,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",22.877,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",22.951,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",22.355,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",22.658,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",22.273,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",21.887,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",22.123,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",22.215,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.55,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",26.221,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",27.118,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",23.775,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",23.586,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",25.178,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",22.262,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",21.721,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",22.421,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",20.335,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",20.365,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",20.195,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",48.822,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",43.662,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",44.824,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",49.064,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",54.559,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",51.55,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",43.855,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",48.466,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",45.154,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",46.611,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",45.317,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",44.645,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",26.733,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",26.164,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",27.109,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.208,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",28.456,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",27.375,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",27.436,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",28.357,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",27.475,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",26.249,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",26.373,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",25.924,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",23.94,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",23.64,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",24.648,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",26.335,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",26.364,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",25.578,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",26.232,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",25.984,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",25.396,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",22.613,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",22.108,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",20.847,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",41.363,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",40.673,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",43.282,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",44.929,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",46.531,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",47.527,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",47.698,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",46.477,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",45.614,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",42.709,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",42.877,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",42.531,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",30.349,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",32.374,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",29.592,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",34.019,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",33.597,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",35.247,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",35.079,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",31.312,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",29.833,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",29.125,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",29.023,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",28.431,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",33.279,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",31.472,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",31.882,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",34.443,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",30.95,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.079,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.553,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",28.191,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",25.575,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",26.643,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",26.073,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",25.504,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",30.232,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",27.588,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",26.128,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",29.088,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",27.246,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",25.108,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",24.887,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",24.499,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",22.283,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",22.984,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",22.762,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",22.322,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",41.764,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",41.406,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",44.535,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",46.919,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",48.601,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",50.684,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",51.133,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",48.053,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",47.48,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",43.967,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",44.12,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",43.647,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",18.21,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.805,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",16.496,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",16.806,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",15.04,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",14.558,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",13.779,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.913,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.893,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",13.142,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",13.158,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",13.035,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",17.8,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.043,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.672,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",16.231,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",15.236,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.28,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",14.797,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",14.761,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",14.042,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",14.008,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",14.058,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",13.927,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",18.98,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",17.609,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.041,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",18.057,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",16.5,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",16.234,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",15.497,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",15.771,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",14.786,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",14.761,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",14.818,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",14.643,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",27.667,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",26.673,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",30.004,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.611,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",28.127,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",28.844,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.785,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",29.597,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",28.717,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",27.159,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",27.403,
"TUR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",26.851,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",33.136,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",34.397,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",37.666,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",35.372,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",34.264,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",37.444,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",36.054,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",36.774,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",32.766,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",33.442,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",33.184,
"PSE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",32.556,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",24.564,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",24.498,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",22.916,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",25.592,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",25.789,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",27.192,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",26.912,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",26.357,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",23.396,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",23.447,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",23.803,
"TWN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",23.534,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",17.376,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",15.891,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.785,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",15.983,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.31,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",13.855,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",12.749,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.281,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.103,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",12.256,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",12.326,
"EA19","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",12.208,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",18.683,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",17.294,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",17.097,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",17.37,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",15.574,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.025,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",14.211,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",14.438,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",13.294,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",13.559,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",13.605,
"EU27_2020","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",13.475,
